FIRST NAME,LAST NAME,SEX,DOJ,CURRENT DATE,DESIGNATION,AGE,UNIT,LEAVES USED,LEAVES REMAINING,RATINGS,PAST EXP,SALARY,DAY,DAY NAME,MONTH,YEAR
GERMAINE,ARCENEAUX,F,2014-11-12,2016-01-07,Analyst,22.0,IT,21,9,2.0,0,47013,12,Wednesday,11,2014
RODNEY,ABELLA,M,2012-09-01,2016-01-07,Senior Manager,35.0,Management,17,13,3.0,8,185205,1,Saturday,9,2012
TERRENCE,ACOCELLA,M,2013-03-06,2016-01-07,Analyst,23.0,Web,18,12,3.0,0,43777,6,Wednesday,3,2013
KAREEM,ALBERTY,M,2013-04-09,2016-01-07,Analyst,22.0,Marketing,27,3,4.0,0,46703,9,Tuesday,4,2013
SANDRA,ALNAS,F,2013-08-18,2016-01-07,Analyst,22.0,Finance,28,2,2.0,0,43189,18,Sunday,8,2013
ERROL,AKO,M,2014-11-18,2016-01-07,Analyst,22.0,Operations,29,1,3.0,0,48035,18,Tuesday,11,2014
DOMINGO,AGAR,M,2013-11-04,2016-01-07,Analyst,25.0,IT,17,13,3.0,2,41866,4,Monday,11,2013
SCOTTY,AHAL,M,2014-08-03,2016-01-07,Analyst,24.0,IT,25,5,5.0,2,41466,3,Sunday,8,2014
LORETTA,ALVOREZ,F,2014-03-19,2016-01-07,Associate,32.0,Management,26,4,4.0,6,97684,19,Wednesday,3,2014
SHANNA,ANGELLE,F,2012-04-20,2016-01-07,Senior Analyst,25.0,Operations,23,7,3.0,0,59398,20,Friday,4,2012
JAN,AFZAL,M,2014-11-19,2016-01-07,Analyst,23.0,IT,17,13,2.0,1,46783,19,Wednesday,11,2014
ALTON,ADDERLY,M,2013-02-26,2016-01-07,Analyst,22.0,IT,22,8,4.0,0,43240,26,Tuesday,2,2013
LONG,ALLINGTON,M,2014-01-25,2016-01-07,Analyst,22.0,Operations,22,8,4.0,0,48147,25,Saturday,1,2014
RACHEAL,ARGENZIANO,F,2014-03-08,2016-01-07,Analyst,22.0,IT,30,0,3.0,0,41929,8,Saturday,3,2014
TIA,ANTES,F,2013-10-25,2016-01-07,Analyst,22.0,Web,24,6,2.0,0,49937,25,Friday,10,2013
LIZA,ANTRIM,F,2014-01-13,2016-01-07,Associate,29.0,Operations,22,8,4.0,6,97400,13,Monday,1,2014
RUDOLPH,ADDAIR,M,2014-10-11,2016-01-07,Analyst,23.0,Web,19,11,3.0,1,47203,11,Saturday,10,2014
GILBERTO,ADLING,M,2011-06-09,2016-01-07,Senior Manager,37.0,IT,28,2,4.0,10,199060,9,Thursday,6,2011
MEREDITH,ANASTASIA,F,2013-04-12,2016-01-07,Analyst,23.0,Web,21,9,2.0,0,43900,12,Friday,4,2013
WILSON,ADERHOLDT,M,2014-02-05,2016-01-07,Analyst,21.0,Marketing,24,6,5.0,0,45964,5,Wednesday,2,2014
COLEMAN,ALCIDE,M,2013-08-29,2016-01-07,Analyst,25.0,Finance,26,4,3.0,2,48823,29,Thursday,8,2013
REED,AIELLO,M,2014-05-27,2016-01-07,Analyst,21.0,IT,29,1,2.0,0,43246,27,Tuesday,5,2014
RYAN,ARMENTOR,F,2013-04-19,2016-01-07,Analyst,25.0,Web,26,4,4.0,1,42096,19,Friday,4,2013
LELAND,ADGER,M,2014-08-11,2016-01-07,Analyst,24.0,Finance,15,15,4.0,2,46326,11,Monday,8,2014
RENATO,ALKBSH,M,2013-11-24,2016-01-07,Analyst,22.0,Web,28,2,2.0,0,46367,24,Sunday,11,2013
GALEN,AIYER,M,2014-03-27,2016-01-07,Analyst,24.0,Finance,17,13,2.0,1,43949,27,Thursday,3,2014
JUDSON,ALDI,M,2013-12-09,2016-01-07,Analyst,22.0,Finance,21,9,5.0,0,49140,9,Monday,12,2013
KIRSTEN,ANGLEBRANDT,F,2014-02-23,2016-01-07,Analyst,24.0,Marketing,25,5,5.0,1,47109,23,Sunday,2,2014
LON,ALAPAI,M,2013-06-20,2016-01-07,Analyst,22.0,Operations,23,7,3.0,0,43210,20,Thursday,6,2013
NATASHA,AMEZCUA,F,2014-07-18,2016-01-07,Analyst,21.0,IT,19,11,3.0,0,40041,18,Friday,7,2014
NAN,ARCHIE,F,2013-07-22,2016-01-07,Analyst,21.0,IT,26,4,3.0,0,43383,22,Monday,7,2013
PAT,ADY,M,2014-07-01,2016-01-07,Associate,29.0,Operations,26,4,4.0,3,93279,1,Tuesday,7,2014
JERROLD,ALEX,M,2014-09-10,2016-01-07,Analyst,23.0,Operations,15,15,4.0,1,44416,10,Wednesday,9,2014
EDMOND,AGEBOI,M,2013-07-17,2016-01-07,Analyst,21.0,Marketing,27,3,2.0,0,41741,17,Wednesday,7,2013
BLANCA,AMPY,F,2014-01-09,2016-01-07,Analyst,25.0,Web,28,2,3.0,2,40238,9,Thursday,1,2014
LAWANDA,APKIN,F,2013-05-02,2016-01-07,Analyst,24.0,Web,15,15,3.0,0,43429,2,Thursday,5,2013
DUNCAN,ALARCONE,M,2015-01-10,2016-01-07,Analyst,25.0,Operations,25,5,2.0,3,42830,10,Saturday,1,2015
JOLENE,ANGIONE,F,2014-09-05,2016-01-07,Analyst,23.0,Marketing,23,7,3.0,1,42837,5,Friday,9,2014
KATHERYN,ARAMBUIA,F,2013-08-28,2016-01-07,Senior Analyst,26.0,IT,19,11,4.0,0,57169,28,Wednesday,8,2013
TEODORO,ALICEA,M,2014-02-08,2016-01-07,Analyst,24.0,IT,20,10,2.0,1,45754,8,Saturday,2,2014
MICHAL,ALMASI,M,2012-07-05,2016-01-07,Senior Analyst,28.0,Finance,22,8,3.0,1,52739,5,Thursday,7,2012
MAXINE,AMBRES,F,2013-05-05,2016-01-07,Analyst,22.0,IT,26,4,4.0,0,48360,5,Sunday,5,2013
MICHAELA,ARDION,F,2015-01-07,2016-01-07,Analyst,21.0,Marketing,20,10,3.0,0,49610,7,Wednesday,1,2015
BERNADINE,ANSELMO,F,2014-11-27,2016-01-07,Analyst,23.0,Operations,28,2,2.0,1,48672,27,Thursday,11,2014
LETTIE,ARISTIDE,F,2014-08-10,2016-01-07,Analyst,23.0,Finance,25,5,5.0,1,41756,10,Sunday,8,2014
PORTER,ALMAND,M,2013-12-26,2016-01-07,Analyst,23.0,Marketing,15,15,2.0,0,43051,26,Thursday,12,2013
JOCELYN,ANGERON,F,2013-08-26,2016-01-07,Analyst,21.0,Web,24,6,2.0,0,42895,26,Monday,8,2013
CORNELIUS,AELING,M,2014-08-30,2016-01-07,Senior Analyst,25.0,Marketing,15,15,5.0,0,50524,30,Saturday,8,2014
KRISTIN,AMAKER,F,2014-09-22,2016-01-07,Analyst,25.0,Web,20,10,5.0,3,45128,22,Monday,9,2014
MAXWELL,AIPPERSPACH,M,2010-09-18,2016-01-07,Manager,33.0,Marketing,26,4,4.0,4,129334,18,Saturday,9,2010
ELNORA,ANTIGNANI,F,2014-12-18,2016-01-07,Analyst,24.0,Management,24,6,3.0,2,46291,18,Thursday,12,2014
GRACIE,ANGLIN,F,2014-03-05,2016-01-07,Analyst,23.0,Finance,23,7,4.0,0,42455,5,Wednesday,3,2014
SYLVESTER,ADERMAN,M,2015-01-20,2016-01-07,Associate,29.0,Web,30,0,3.0,7,95039,20,Tuesday,1,2015
JERRI,ANTONSON,F,2013-05-29,2016-01-07,Analyst,23.0,Finance,23,7,2.0,0,49437,29,Wednesday,5,2013
MERLE,AESCHLIMANN,M,2013-11-26,2016-01-07,Analyst,22.0,Finance,26,4,2.0,0,45108,26,Tuesday,11,2013
RHETT,ALLEMAN,M,2013-02-13,2016-01-07,Analyst,24.0,Web,28,2,5.0,0,47577,13,Wednesday,2,2013
MARSHA,AMBROGI,F,2012-01-25,2016-01-07,Associate,29.0,Operations,26,4,4.0,0,98323,25,Wednesday,1,2012
ANASTASIA,APRESA,F,2013-01-22,2016-01-07,Analyst,22.0,Web,16,14,4.0,0,40780,22,Tuesday,1,2013
BURL,ALEXIS,M,2014-09-18,2016-01-07,Analyst,22.0,Operations,22,8,2.0,0,40001,18,Thursday,9,2014
BIRDIE,ARENBURG,F,2013-09-25,2016-01-07,Analyst,21.0,Marketing,24,6,4.0,0,46012,25,Wednesday,9,2013
ORA,ANDRACKI,F,2013-05-21,2016-01-07,Analyst,23.0,Management,30,0,4.0,0,45380,21,Tuesday,5,2013
EMIL,AGEE,M,2013-01-08,2016-01-07,Associate,32.0,Management,26,4,3.0,6,75288,8,Tuesday,1,2013
BRYCE,AGOSTI,M,2013-09-21,2016-01-07,Analyst,24.0,IT,15,15,2.0,1,42376,21,Saturday,9,2013
SAMATHA,ARISUMI,F,2013-04-05,2016-01-07,Analyst,21.0,Web,26,4,5.0,0,46734,5,Friday,4,2013
RAYFORD,ALLBONES,M,2013-09-21,2016-01-07,Analyst,23.0,Web,30,0,5.0,0,42345,21,Saturday,9,2013
GINGER,ANANIAS,F,2012-08-10,2016-01-07,Senior Analyst,28.0,Finance,30,0,4.0,3,62859,10,Friday,8,2012
FLORENCE,ALTIERY,F,2013-04-19,2016-01-07,Analyst,21.0,Finance,29,1,5.0,0,41564,19,Friday,4,2013
RACHELLE,ANGEVINE,F,2015-01-01,2016-01-07,Analyst,25.0,Web,23,7,5.0,3,48808,1,Thursday,1,2015
GRACE,ALTMARK,F,2014-11-21,2016-01-07,Analyst,25.0,Operations,24,6,3.0,3,42112,21,Friday,11,2014
BEVERLY,ALSPAUGH,F,2013-10-17,2016-01-07,Analyst,24.0,Web,22,8,5.0,1,40310,17,Thursday,10,2013
VALENCIA,ARLEDGE,F,2013-05-28,2016-01-07,Manager,34.0,Finance,30,0,2.0,10,128068,28,Tuesday,5,2013
MAJOR,ALBARAZI,M,2013-09-20,2016-01-07,Analyst,22.0,Operations,28,2,3.0,0,48587,20,Friday,9,2013
PAMALA,ARDINGER,F,2012-10-10,2016-01-07,Associate,29.0,Operations,26,4,5.0,1,89965,10,Wednesday,10,2012
SEAN,ABDULMUNIEM,M,2014-11-01,2016-01-07,Analyst,25.0,Marketing,22,8,5.0,3,47289,1,Saturday,11,2014
THELMA,ALTOMARE,F,2013-02-08,2016-01-07,Analyst,21.0,IT,28,2,3.0,0,46597,8,Friday,2,2013
LESA,ARCA,F,2014-01-27,2016-01-07,Associate,28.0,Web,23,7,5.0,2,95938,27,Monday,1,2014
MARGERY,ANZALDUA,F,2011-04-08,2016-01-07,Manager,35.0,Marketing,21,9,4.0,8,148890,8,Friday,4,2011
LETHA,ANSPAUGH,F,2013-01-06,2016-01-07,Analyst,21.0,Operations,16,14,4.0,0,40551,6,Sunday,1,2013
TANA,ARMBRESTER,F,2013-02-28,2016-01-07,Analyst,24.0,Operations,15,15,2.0,0,46127,28,Thursday,2,2013
SHIRLEY,ALONSO,F,2012-11-26,2016-01-07,Senior Analyst,28.0,Finance,19,11,4.0,4,56518,26,Monday,11,2012
BERYL,ARAKI,F,2014-04-12,2016-01-07,Analyst,22.0,Management,26,4,5.0,0,43096,12,Saturday,4,2014
RENA,ANDREA,F,2013-08-16,2016-01-07,Analyst,21.0,Management,28,2,3.0,0,48190,16,Friday,8,2013
DEIRDRE,APPELL,F,2014-10-30,2016-01-07,Associate,28.0,IT,20,10,2.0,4,97478,30,Thursday,10,2014
MALINDA,ANTONELLIS,F,2012-08-22,2016-01-07,Associate,28.0,IT,26,4,2.0,2,76887,22,Wednesday,8,2012
OCTAVIA,ARCEA,F,2013-03-02,2016-01-07,Analyst,24.0,Finance,22,8,2.0,0,45619,2,Saturday,3,2013
KATHRINE,ANZURES,F,2014-03-27,2016-01-07,Analyst,25.0,Marketing,17,13,2.0,2,45754,27,Thursday,3,2014
FRITZ,ALCOTT,M,2013-01-13,2016-01-07,Analyst,21.0,Operations,27,3,2.0,0,45485,13,Sunday,1,2013
IVORY,ALCON,M,2013-01-17,2016-01-07,Senior Analyst,27.0,Finance,21,9,2.0,1,65806,17,Thursday,1,2013
KATINA,ARAKAWA,F,2014-07-25,2016-01-07,Analyst,24.0,Finance,18,12,4.0,2,48976,25,Friday,7,2014
BUCK,ALMAREZ,M,2014-05-27,2016-01-07,Analyst,25.0,Web,23,7,3.0,2,47530,27,Tuesday,5,2014
PAIGE,ANGERS,F,2014-07-05,2016-01-07,Senior Analyst,28.0,Operations,26,4,4.0,3,52324,5,Saturday,7,2014
HENRY,ABAUNZA,M,2015-01-11,2016-01-07,Analyst,25.0,Web,19,11,5.0,3,43563,11,Sunday,1,2015
DELBERT,ADELBLUE,M,2013-03-21,2016-01-07,Analyst,23.0,Finance,25,5,5.0,0,48788,21,Thursday,3,2013
VIRGINA,AREL,F,2013-07-29,2016-01-07,Analyst,21.0,Operations,29,1,5.0,0,48240,29,Monday,7,2013
CLIFF,AHLER,M,2014-09-10,2016-01-07,Analyst,25.0,Marketing,18,12,3.0,3,47881,10,Wednesday,9,2014
SONYA,AMMANN,F,2014-07-05,2016-01-07,Director,41.0,IT,30,0,2.0,17,234374,5,Saturday,7,2014
CALEB,ADON,M,2013-09-26,2016-01-07,Analyst,23.0,Management,17,13,4.0,0,45822,26,Thursday,9,2013
STACEY,AHSING,M,2014-07-13,2016-01-07,Analyst,24.0,IT,18,12,5.0,2,40318,13,Sunday,7,2014
DOYLE,ADRIANO,M,2013-08-29,2016-01-07,Analyst,21.0,Web,22,8,4.0,0,48155,29,Thursday,8,2013
MARISSA,ANDROSKY,F,2013-10-30,2016-01-07,Senior Analyst,25.0,Marketing,16,14,4.0,1,51565,30,Wednesday,10,2013
ARLEN,ALLEVA,M,2013-08-02,2016-01-07,Analyst,24.0,IT,24,6,2.0,1,40285,2,Friday,8,2013
FREDDIE,ACOFF,M,2015-01-27,2016-01-07,Analyst,21.0,Web,17,13,3.0,0,40929,27,Tuesday,1,2015
MAURINE,ARENDALL,F,2014-10-11,2016-01-07,Analyst,22.0,Operations,25,5,4.0,0,45528,11,Saturday,10,2014
VERONICA,ALVARES,F,2013-06-22,2016-01-07,Analyst,25.0,Management,24,6,5.0,1,41203,22,Saturday,6,2013
DARLA,ANDERL,F,2013-03-21,2016-01-07,Analyst,23.0,Marketing,19,11,5.0,0,42864,21,Thursday,3,2013
PATRICA,ANGELINO,F,2013-05-08,2016-01-07,Senior Analyst,26.0,Web,30,0,5.0,1,62169,8,Wednesday,5,2013
SHELDON,ADORNO,M,2009-07-18,2016-01-07,Director,44.0,Web,24,6,5.0,13,294564,18,Saturday,7,2009
KRYSTAL,AMYOTTE,F,2013-08-12,2016-01-07,Associate,29.0,IT,25,5,5.0,6,92774,12,Monday,8,2013
JOANNA,AMIN,F,2012-04-20,2016-01-07,Senior Analyst,26.0,Finance,29,1,2.0,0,61956,20,Friday,4,2012
BERNARDO,AIHARA,M,2014-08-24,2016-01-07,Analyst,23.0,Web,18,12,5.0,1,44076,24,Sunday,8,2014
BONNIE,ALTENHOFEN,F,2013-02-04,2016-01-07,Analyst,21.0,Operations,28,2,3.0,0,44948,4,Monday,2,2013
JAME,ALALEM,M,2014-08-01,2016-01-07,Analyst,24.0,IT,18,12,2.0,2,46935,1,Friday,8,2014
JASMIN,ARCILA,F,2014-02-09,2016-01-07,Analyst,25.0,Marketing,16,14,3.0,2,41125,9,Sunday,2,2014
LAVERNE,ANCTIL,F,2014-03-19,2016-01-07,Analyst,22.0,Operations,29,1,3.0,0,46151,19,Wednesday,3,2014
EDDIE,APLING,F,2013-07-25,2016-01-07,Analyst,21.0,Finance,21,9,3.0,0,42751,25,Thursday,7,2013
AMANDA,ALPHA,F,2014-09-19,2016-01-07,Analyst,22.0,IT,22,8,2.0,0,45487,19,Friday,9,2014
JAN,AMMAR,F,2013-12-01,2016-01-07,Senior Analyst,25.0,Finance,21,9,3.0,1,60125,1,Sunday,12,2013
VEDA,ARGUILLO,F,2014-04-14,2016-01-07,Senior Analyst,26.0,IT,19,11,3.0,3,52224,14,Monday,4,2014
ROCKY,AGONOY,M,2013-09-27,2016-01-07,Analyst,23.0,Marketing,24,6,3.0,0,42793,27,Friday,9,2013
CRUZ,ARKEMA,F,2013-06-07,2016-01-07,Analyst,24.0,Finance,18,12,4.0,0,48393,7,Friday,6,2013
MONA,ANAGNOS,F,2012-10-12,2016-01-07,Senior Analyst,28.0,Management,26,4,4.0,4,60853,12,Friday,10,2012
BOBBIE,AMEN,F,2014-02-11,2016-01-07,Analyst,23.0,Management,17,13,5.0,0,44412,11,Tuesday,2,2014
CLEMENTE,ALLAH,M,2014-01-04,2016-01-07,Analyst,22.0,Finance,22,8,3.0,0,45689,4,Saturday,1,2014
WILLARD,ACKERS,M,2013-01-14,2016-01-07,Analyst,25.0,Finance,24,6,3.0,1,44354,14,Monday,1,2013
COURTNEY,AMBERG,F,2013-01-14,2016-01-07,Senior Analyst,26.0,Management,17,13,2.0,0,68026,14,Monday,1,2013
FRANKLYN,ALMAGUER,M,2014-03-20,2016-01-07,Analyst,25.0,Operations,26,4,5.0,2,47564,20,Thursday,3,2014
SHON,ALMAS,M,2014-02-21,2016-01-07,Analyst,24.0,Web,25,5,3.0,1,45344,21,Friday,2,2014
ANTHONY,AARSVOLD,M,2011-09-15,2016-01-07,Senior Manager,35.0,Management,16,14,4.0,10,176158,15,Thursday,9,2011
BRITNEY,ARASHIRO,F,2013-05-18,2016-01-07,Analyst,23.0,IT,20,10,4.0,0,46414,18,Saturday,5,2013
ADRIANA,ANDREOLA,F,2014-10-12,2016-01-07,Analyst,23.0,Web,24,6,3.0,1,42962,12,Sunday,10,2014
MOHAMED,ALESSANDRONI,M,2011-07-05,2016-01-07,Manager,32.0,IT,27,3,5.0,6,137754,5,Tuesday,7,2011
KRIS,APA,F,2014-01-09,2016-01-07,Analyst,21.0,IT,15,15,5.0,0,43797,9,Thursday,1,2014
JOANNE,ALUQDAH,F,2013-10-15,2016-01-07,Analyst,22.0,Marketing,24,6,4.0,0,44697,15,Tuesday,10,2013
WILMA,AMADOR,F,2014-04-07,2016-01-07,Analyst,21.0,Marketing,27,3,4.0,0,43393,7,Monday,4,2014
RUDY,ADDEO,M,2015-01-22,2016-01-07,Analyst,23.0,Marketing,27,3,4.0,1,47157,22,Thursday,1,2015
LORNA,ANEY,F,2014-04-01,2016-01-07,Analyst,23.0,Management,23,7,4.0,0,43172,1,Tuesday,4,2014
ROCHELLE,ANCAR,F,2013-04-14,2016-01-07,Manager,34.0,Finance,30,0,2.0,7,106755,14,Sunday,4,2013
LETICIA,AMREIN,F,2013-11-11,2016-01-07,Analyst,21.0,IT,15,15,5.0,0,40902,11,Monday,11,2013
MABLE,AMUNRUD,F,2014-04-14,2016-01-07,Analyst,22.0,Operations,24,6,3.0,0,40013,14,Monday,4,2014
ANNETTE,ALVEY,F,2013-05-24,2016-01-07,Analyst,25.0,Management,23,7,3.0,1,43162,24,Friday,5,2013
JOSEPH,AALUND,M,2013-11-11,2016-01-07,Analyst,23.0,Operations,20,10,2.0,0,46612,11,Monday,11,2013
CATALINA,ANTAYA,F,2014-05-15,2016-01-07,Analyst,23.0,Operations,19,11,5.0,0,47633,15,Thursday,5,2014
AUTUMN,ANICHINI,F,2014-12-28,2016-01-07,Analyst,22.0,Marketing,24,6,2.0,0,47039,28,Sunday,12,2014
RICKY,ABILD,M,2013-08-26,2016-01-07,Analyst,25.0,Web,30,0,5.0,2,48406,26,Monday,8,2013
DUSTY,ALBE,M,2014-11-05,2016-01-07,Analyst,22.0,Operations,22,8,4.0,0,42840,5,Wednesday,11,2014
KIMBERLY,ALOISI,F,2013-08-23,2016-01-07,Analyst,25.0,Management,22,8,4.0,2,46896,23,Friday,8,2013
LILA,ANDEREGG,F,2013-06-23,2016-01-07,Analyst,25.0,Web,27,3,2.0,1,48362,23,Sunday,6,2013
WANDA,ALTENBURG,F,2013-02-23,2016-01-07,Senior Manager,35.0,IT,20,10,2.0,10,196857,23,Saturday,2,2013
CLAUDETTE,ANGWIN,F,2013-02-02,2016-01-07,Analyst,23.0,Marketing,20,10,3.0,0,49432,2,Saturday,2,2013
MITZI,APODACE,F,2014-02-04,2016-01-07,Analyst,24.0,Finance,23,7,4.0,1,42672,4,Tuesday,2,2014
GABRIELLE,ANIBAL,F,2014-12-13,2016-01-07,Analyst,25.0,Marketing,20,10,5.0,3,44373,13,Saturday,12,2014
JULIUS,ACRI,M,2014-11-05,2016-01-07,Senior Analyst,28.0,Marketing,23,7,3.0,3,69223,5,Wednesday,11,2014
ALEXANDRA,AMSLER,F,2012-12-20,2016-01-07,Manager,32.0,Web,26,4,2.0,4,138026,20,Thursday,12,2012
SAMMIE,AHLSTROM,M,2014-07-01,2016-01-07,Analyst,25.0,Web,15,15,2.0,2,44129,1,Tuesday,7,2014
LAUREN,ALVARRAN,F,2014-05-17,2016-01-07,Analyst,25.0,Web,25,5,3.0,2,47343,17,Saturday,5,2014
GEORGETTE,APOLINAR,F,2014-12-23,2016-01-07,Analyst,22.0,Management,21,9,2.0,0,42375,23,Tuesday,12,2014
ABEL,AFSHAR,M,2014-04-07,2016-01-07,Analyst,25.0,Operations,29,1,4.0,2,45083,7,Monday,4,2014
DEVON,ARIE,F,2014-11-16,2016-01-07,Analyst,25.0,Management,22,8,2.0,3,44202,16,Sunday,11,2014
DEL,ALLENSON,M,2012-03-21,2016-01-07,Senior Analyst,27.0,Marketing,26,4,2.0,1,59124,21,Wednesday,3,2012
CRISTINA,ANASTOS,F,2011-07-20,2016-01-07,Manager,33.0,Finance,15,15,2.0,7,129305,20,Wednesday,7,2011
BEN,ABUAITA,M,2014-08-31,2016-01-07,Analyst,25.0,Management,28,2,3.0,3,47477,31,Sunday,8,2014
CARA,ANDRES,F,2014-01-27,2016-01-07,Senior Analyst,26.0,Web,22,8,4.0,3,52287,27,Monday,1,2014
JANET,ALPIS,F,2013-06-03,2016-01-07,Analyst,22.0,IT,16,14,3.0,0,45527,3,Monday,6,2013
CLAUDINE,APOLITO,F,2013-05-04,2016-01-07,Analyst,24.0,IT,22,8,3.0,0,45769,4,Saturday,5,2013
OMAR,ADAMOWSKI,M,2011-01-28,2016-01-07,Senior Manager,35.0,Marketing,17,13,3.0,6,192623,28,Friday,1,2011
ANIBAL,ALEO,M,2013-02-28,2016-01-07,Analyst,24.0,Finance,22,8,3.0,0,48497,28,Thursday,2,2013
DEBBY,ARENDZ,F,2014-02-22,2016-01-07,Analyst,22.0,IT,16,14,4.0,0,48007,22,Saturday,2,2014
LEO,ABRAHAM,M,2014-04-09,2016-01-07,Analyst,24.0,Web,24,6,4.0,1,41900,9,Wednesday,4,2014
BARNEY,AITES,M,2014-07-04,2016-01-07,Analyst,25.0,Finance,25,5,2.0,2,47257,4,Friday,7,2014
GALE,ALAMBAR,M,2013-12-03,2016-01-07,Analyst,21.0,Web,24,6,2.0,0,40818,3,Tuesday,12,2013
EUGENE,ABDI,M,2014-08-10,2016-01-07,Analyst,23.0,Marketing,20,10,4.0,1,42981,10,Sunday,8,2014
DAMIEN,AGUINIGA,M,2013-03-05,2016-01-07,Analyst,22.0,Marketing,29,1,5.0,0,47677,5,Tuesday,3,2013
FILIBERTO,ALLGEYER,M,2012-05-14,2016-01-07,Senior Analyst,27.0,Finance,19,11,2.0,2,60206,14,Monday,5,2012
MERRILL,AKANA,M,2015-01-29,2016-01-07,Analyst,24.0,Operations,17,13,4.0,2,47439,29,Thursday,1,2015
JEWEL,ALMEDA,M,2014-03-09,2016-01-07,Analyst,25.0,Finance,25,5,5.0,2,42410,9,Sunday,3,2014
JERAMY,ALMARAS,M,2014-12-17,2016-01-07,Analyst,25.0,Operations,30,0,2.0,3,43194,17,Wednesday,12,2014
RUBIN,ALBERTHAL,M,2013-10-19,2016-01-07,Analyst,25.0,IT,24,6,2.0,2,48455,19,Saturday,10,2013
GERALDINE,ALVARRACIN,F,2012-09-30,2016-01-07,Senior Manager,39.0,Finance,23,7,4.0,11,180778,30,Sunday,9,2012
MODESTO,ALLEY,M,2012-06-30,2016-01-07,Associate,32.0,IT,29,1,3.0,3,75024,30,Saturday,6,2012
CLARE,ANTONIS,F,2015-01-22,2016-01-07,Analyst,22.0,Operations,18,12,4.0,0,40479,22,Thursday,1,2015
KRISTINE,AMMERMAN,F,2014-09-30,2016-01-07,Analyst,23.0,Operations,23,7,3.0,1,43436,30,Tuesday,9,2014
SILVIA,ANDARY,F,2012-03-01,2016-01-07,Senior Analyst,25.0,Operations,21,9,2.0,0,63959,1,Thursday,3,2012
THERON,AKWEI,M,2012-12-25,2016-01-07,Senior Analyst,27.0,Finance,19,11,3.0,3,53517,25,Tuesday,12,2012
RODOLFO,ADELSBERG,M,2011-04-30,2016-01-07,Associate,29.0,Web,26,4,5.0,0,99521,30,Saturday,4,2011
KRISTINA,AMENDOLA,F,2013-04-16,2016-01-07,Analyst,24.0,Finance,17,13,2.0,0,42897,16,Tuesday,4,2013
MEGHAN,ANAWATY,F,2014-08-11,2016-01-07,Analyst,21.0,IT,26,4,5.0,0,44742,11,Monday,8,2014
OLIVIA,AMOAKO,F,2013-12-19,2016-01-07,Analyst,24.0,Finance,28,2,3.0,1,43748,19,Thursday,12,2013
JANA,ANCHORS,F,2014-09-18,2016-01-07,Analyst,23.0,IT,16,14,2.0,1,47571,18,Thursday,9,2014
ILA,ANSLEY,F,2015-01-05,2016-01-07,Analyst,23.0,Management,30,0,3.0,1,45816,5,Monday,1,2015
BELLA,ARLT,F,2011-02-19,2016-01-07,Senior Manager,35.0,IT,19,11,5.0,9,162639,19,Saturday,2,2011
WINNIE,ANNIBALE,F,2014-04-24,2016-01-07,Analyst,24.0,Operations,29,1,4.0,1,49470,24,Thursday,4,2014
CRISTOPHER,ALLIN,M,2014-06-24,2016-01-07,Analyst,21.0,Web,19,11,5.0,0,48529,24,Tuesday,6,2014
TRINIDAD,ALDRETE,M,2014-11-05,2016-01-07,Analyst,24.0,Operations,26,4,5.0,2,43688,5,Wednesday,11,2014
ALEJANDRA,ANTONIUK,F,2013-11-16,2016-01-07,Analyst,21.0,Marketing,22,8,5.0,0,44104,16,Saturday,11,2013
GARRETT,ADELSTEIN,M,2013-10-10,2016-01-07,Analyst,21.0,Web,30,0,4.0,0,48295,10,Thursday,10,2013
DARLENE,ALVARENGO,F,2013-06-03,2016-01-07,Analyst,25.0,IT,23,7,5.0,1,40634,3,Monday,6,2013
KARINA,ANTONACCIO,F,2014-09-25,2016-01-07,Analyst,24.0,Operations,26,4,4.0,2,45002,25,Thursday,9,2014
RACHEL,ALT,F,2012-09-27,2016-01-07,Senior Analyst,28.0,IT,17,13,4.0,4,64248,27,Thursday,9,2012
VANESSA,ALWAZAN,F,2013-12-10,2016-01-07,Analyst,21.0,IT,30,0,3.0,0,48831,10,Tuesday,12,2013
CAREY,AHART,M,2012-10-26,2016-01-07,Associate,32.0,Management,19,11,3.0,8,70154,26,Friday,10,2012
ALDEN,ALCAZAR,M,2014-12-13,2016-01-07,Analyst,22.0,Marketing,25,5,5.0,0,46479,13,Saturday,12,2014
ROBBIE,AGOSTINI,M,2013-08-29,2016-01-07,Analyst,23.0,IT,26,4,2.0,0,40567,29,Thursday,8,2013
ALLISON,AMARI,F,2013-05-08,2016-01-07,Analyst,22.0,Finance,22,8,3.0,0,42322,8,Wednesday,5,2013
SYBIL,ANNELER,F,2013-03-25,2016-01-07,Analyst,23.0,IT,30,0,2.0,0,48179,25,Monday,3,2013
PEDRO,ABRAMOV,M,2014-11-15,2016-01-07,Analyst,21.0,IT,29,1,2.0,0,48082,15,Saturday,11,2014
ORALIA,ARITA,F,2015-01-14,2016-01-07,Analyst,23.0,Web,29,1,4.0,1,46343,14,Wednesday,1,2015
MALCOM,ALLINGER,M,2013-08-16,2016-01-07,Analyst,22.0,Marketing,25,5,2.0,0,49974,16,Friday,8,2013
LOLA,AMOLSCH,F,2013-04-15,2016-01-07,Analyst,22.0,Operations,17,13,5.0,0,45229,15,Monday,4,2013
